frame,class,id,x_center,y_center,x,y,w,h
164,truck,2,169.06201,406.74713,142.81938,377.29535,52.485275,58.903595
165,car,1,191.4037,664.04333,1.5452626,563.212,379.7169,201.66272
165,truck,14,129.76682,395.4662,119.19882,382.97025,21.135971,24.991852
165,truck,2,168.95874,406.23663,142.69556,376.70108,52.526382,59.071106
166,car,1,191.3703,664.27966,1.0260191,563.19476,380.68857,202.16974
166,truck,14,129.12375,394.65842,118.22198,381.76767,21.803535,25.781494
166,truck,2,168.4844,405.4662,141.85703,375.48145,53.254776,59.969482
167,car,1,191.34029,664.71564,2.3733618,564.51544,377.93384,200.40039
167,truck,14,128.6828,394.30212,117.63756,381.2212,22.090485,26.161865
167,truck,2,168.35732,405.25116,141.559,375.0169,53.59662,60.468536
168,car,1,191.31474,664.9088,3.0455372,565.24603,376.53842,199.3255
168,truck,14,128.52692,394.1706,117.438774,381.0194,22.176292,26.302368
168,truck,2,168.33176,405.17767,141.50342,374.85745,53.656693,60.64041
169,car,1,191.3433,664.9263,0.7766972,563.9751,381.1332,201.90228
169,truck,14,127.85167,393.60977,116.45315,380.17776,22.797035,26.864014
169,truck,2,167.83713,404.71884,140.68898,374.01907,54.296295,61.399536
170,car,1,191.39215,664.7689,0.8391167,563.8288,381.10608,201.88025
170,truck,14,127.6727,393.41284,116.104546,379.8721,23.1363,27.081512
170,truck,2,167.66885,404.5488,140.40631,373.69995,54.5251,61.697693
171,car,1,191.21165,664.4534,0.42330632,563.2681,381.5767,202.3706
171,truck,14,127.35886,393.21875,115.58335,379.52353,23.551003,27.390411
171,truck,2,167.68478,404.48157,140.3881,373.57645,54.593353,61.810272
172,car,1,191.0,664.6148,0.0,563.14996,382.0,202.92969
172,truck,14,126.01344,392.91248,113.74455,378.75858,24.53778,28.30777
172,truck,2,167.10477,404.0415,139.39717,372.6058,55.415176,62.87143
173,car,1,191.34868,663.854,1.1368507,563.0705,380.42365,201.56702
173,truck,14,124.46234,392.81735,112.06473,378.5099,24.795227,28.61493
173,truck,2,167.03995,404.1079,139.20576,372.45804,55.66838,63.299744
174,car,1,191.33885,663.7168,0.7041416,562.6937,381.2694,202.04608
174,truck,14,123.60478,392.90417,111.106705,378.50955,24.996155,28.789246
174,truck,2,166.84969,404.29706,138.91165,372.4652,55.87607,63.663666
175,car,1,191.35059,664.0078,1.1701611,563.2616,380.36084,201.4925
175,truck,14,122.37691,393.37585,109.74113,378.86407,25.271568,29.02359
175,truck,2,166.3374,404.61646,138.14326,372.39395,56.38829,64.44504
176,car,1,191.32884,664.3126,0.65769964,563.2741,381.3423,202.07697
176,truck,14,121.40135,393.57877,108.61651,378.90814,25.56968,29.341248
176,truck,2,165.99164,404.7342,137.79063,372.4213,56.401993,64.625824
177,car,1,191.29802,665.0491,2.7263181,565.3218,377.1434,199.45459
177,truck,14,120.66613,393.67856,107.74164,378.82196,25.848984,29.713196
177,truck,2,165.74852,404.77838,137.51382,372.39053,56.46939,64.775696
178,car,1,191.31194,664.4166,1.8792702,564.26587,378.86533,200.30157
178,truck,14,120.262886,393.66278,107.21338,378.68567,26.099014,29.954193
178,truck,2,165.44958,404.80505,137.09732,372.25406,56.704544,65.10196
179,car,1,191.33405,663.8624,1.6002325,563.5861,379.46762,200.55261
179,truck,14,119.87551,393.65186,106.47551,378.2827,26.800003,30.73825
179,truck,2,165.3653,404.8921,136.90637,372.19412,56.917847,65.395905
180,car,1,191.36786,664.64185,1.0745817,564.0716,380.58655,201.1405
180,truck,14,118.69881,393.04755,104.676384,376.92355,28.044838,32.247955
180,truck,2,164.80054,404.55463,136.12288,371.5883,57.35533,65.93271
181,car,1,191.0,665.14514,0.0,563.7947,382.0,202.70093
181,truck,14,117.26998,392.37485,102.90161,375.81287,28.73674,33.123962
181,truck,2,164.37192,404.15668,135.58621,370.99918,57.57141,66.315
182,car,1,191.0,665.32355,0.0,563.33594,382.0,203.97522
182,truck,14,116.51946,392.06583,101.850266,375.15973,29.338394,33.812195
182,truck,2,164.22339,403.82092,135.24379,370.33716,57.959198,66.9675
183,car,1,191.0,665.14355,0.0,563.0993,382.0,204.08844
183,truck,14,115.50734,392.4626,100.58318,375.21268,29.84832,34.499786
183,truck,2,163.82774,404.01184,134.94923,370.62747,57.75702,66.76877
184,car,1,191.13115,665.2694,0.26229915,563.9325,381.7377,202.67389
184,truck,14,114.062164,392.05762,98.83079,374.42764,30.46276,35.25998
184,truck,2,162.96036,403.6701,133.7961,369.85483,58.328537,67.630554
185,car,1,191.0,665.4193,0.0,563.86395,382.0,203.11066
185,truck,14,113.14303,391.9259,97.66487,374.0177,30.956314,35.816406
185,truck,2,162.20963,403.60205,133.03316,369.72095,58.35292,67.76218
186,car,1,191.0,665.98425,0.0,563.77734,382.0,204.41382
186,truck,14,112.81625,391.88098,97.24678,373.87384,31.138947,36.01425
186,truck,2,161.93785,403.58545,132.78723,369.68756,58.30124,67.79578
187,car,1,191.20116,665.87054,0.40231356,564.43756,381.5977,202.86597
187,truck,14,111.73543,391.5597,95.99076,373.35092,31.489334,36.417572
187,truck,2,161.3401,403.2681,132.06793,369.2723,58.544342,67.99158
188,car,1,191.31631,665.937,0.6326227,564.62646,381.36737,202.6211
188,truck,14,109.22815,391.1775,93.1069,372.5721,32.242485,37.210724
188,truck,2,160.22823,403.25238,130.91933,369.26355,58.617798,67.97766
189,car,1,191.00772,665.6297,0.015425795,563.924,381.9846,203.41138
189,truck,14,107.494026,390.6938,90.95643,371.63437,33.075195,38.118835
189,truck,2,159.86308,403.02332,130.46228,368.95612,58.801605,68.1344
190,car,1,191.16411,665.3158,0.32819727,563.7531,381.6718,203.12543
190,truck,14,105.93097,390.59766,89.00078,371.1067,33.860374,38.981903
190,truck,2,159.51672,403.08408,130.1651,369.09393,58.703247,67.980286
191,car,1,191.41408,665.1725,1.1132381,564.0755,380.60168,202.19397
191,truck,14,105.57315,390.1275,88.30811,370.29623,34.530075,39.662567
191,truck,2,158.88466,402.65326,129.26198,368.3767,59.24536,68.5531
192,car,1,191.11789,665.21063,0.23577473,563.5864,381.76422,203.24841
192,truck,14,103.81506,390.69208,86.163414,370.4658,35.30329,40.452576
192,truck,2,157.75372,402.7851,128.14575,368.56662,59.215927,68.43695
193,car,1,191.0,665.6317,0.0,563.7585,382.0,203.7464
193,truck,14,102.65991,390.7327,84.54422,370.0893,36.231384,41.286804
193,truck,2,157.22096,402.89117,127.4628,368.51712,59.516327,68.74811
194,car,1,191.0,665.4021,0.0,563.28125,382.0,204.2417
194,truck,14,100.69754,390.8237,82.18776,369.90338,37.019554,41.840637
194,truck,2,156.57866,402.8613,126.79457,368.50217,59.568176,68.71826
195,car,1,191.0,665.19604,0.0,563.19354,382.0,204.005
195,truck,14,99.10397,390.9801,80.32636,369.91776,37.55522,42.124725
195,truck,2,155.92766,402.5354,126.13902,368.2294,59.57727,68.612
196,car,1,191.22775,664.888,0.45550326,563.21686,381.5445,203.34229
196,truck,14,96.93296,390.73154,77.638115,369.2282,38.58969,43.006653
196,truck,2,155.18346,402.7281,125.30516,368.3715,59.75659,68.713165
197,car,1,191.34729,664.83154,0.6945803,563.2866,381.30542,203.0899
197,truck,14,96.138985,390.63913,76.587616,368.97534,39.102737,43.327576
197,truck,2,154.91121,402.79626,124.97433,368.41724,59.873756,68.75806
197,truck,2,154.89618,402.51382,124.39672,368.36356,60.99891,68.30054
198,car,1,191.0,665.47656,0.0,563.0827,382.0,204.78772
198,truck,14,95.41971,390.5973,75.753075,368.86127,39.333267,43.472015
199,car,1,191.0,665.64514,0.0,563.5466,382.0,204.19714
199,truck,14,93.59767,389.96265,73.290634,367.55487,40.614075,44.81552
199,truck,2,154.36905,401.81418,124.59851,367.70462,59.54106,68.21912
200,car,1,191.38185,666.0159,1.2287203,564.6734,380.30627,202.68506
200,truck,14,91.49482,389.84784,70.38522,366.6991,42.219193,46.297455
200,truck,2,154.62628,401.5805,124.5602,367.5486,60.13215,68.06378
200,truck,2,154.33147,401.50842,124.63526,367.5378,59.392403,67.94122
201,car,1,191.38809,665.34656,2.4688582,564.7978,377.83847,201.09753
201,truck,14,90.2059,389.8332,68.5857,366.24356,43.240395,47.17926
201,truck,2,154.65077,401.5767,124.62788,367.59274,60.0458,67.967896
201,truck,2,154.24457,401.21942,124.56718,367.3376,59.35479,67.7637
202,car,1,191.33458,664.3353,1.7664967,563.4723,379.13617,201.72607
202,truck,14,88.9659,389.688,66.93814,365.74664,44.05551,47.88272
202,truck,2,154.54465,401.4645,124.508354,367.46808,60.07258,67.99286
202,truck,2,154.04842,401.39288,124.274254,367.41922,59.548332,67.94736
203,car,1,191.0,665.4889,0.0,562.89294,382.0,205.19183
203,truck,14,88.488525,389.71375,65.646454,364.90707,45.684135,49.613342
203,truck,2,154.30829,401.4559,123.97937,367.11676,60.65782,68.67828
203,truck,2,153.8012,401.39398,123.74757,367.06876,60.107246,68.65042
204,car,1,191.0,665.86926,0.0,563.81555,382.0,204.10748
204,truck,14,86.18749,393.6449,66.46371,373.004,39.44757,41.2818
204,truck,2,153.59264,400.74097,123.19912,366.30765,60.787025,68.86661
204,truck,2,153.17302,400.77832,123.00582,366.2802,60.334404,68.99625
205,car,1,191.10542,665.79895,0.2108421,563.8478,381.78915,203.90234
205,truck,14,83.12941,390.52856,59.831528,366.22266,46.595757,48.611847
205,truck,2,153.17577,400.6279,122.84115,366.24277,60.669243,68.77026
205,truck,2,152.7726,400.6911,122.63436,366.18515,60.27648,69.01193
206,car,1,191.0,665.89856,0.0,563.7056,382.0,204.38593
206,truck,14,81.45357,389.65274,56.942978,364.1313,49.021187,51.042908
206,truck,2,153.25638,400.60938,122.98959,366.3203,60.53357,68.578156
206,truck,2,152.98236,400.70874,122.91676,366.3849,60.13118,68.647705
207,car,1,191.0,666.16077,0.0,563.486,382.0,205.34955
207,truck,14,80.10446,393.53476,58.2613,371.53134,43.686317,44.006836
207,truck,2,153.50761,400.70868,123.11442,366.3281,60.7864,68.7612
207,truck,2,153.30756,400.70758,123.04443,366.2985,60.526245,68.81818
208,car,1,191.0,666.0529,0.0,563.4785,382.0,205.1488
208,truck,14,78.368866,396.33582,58.251667,376.92203,40.234394,38.827606
208,truck,2,152.40256,400.27847,122.2153,365.8515,60.37451,68.85394
209,car,1,191.0644,666.0547,0.12880817,563.7975,381.8712,204.51447
209,truck,14,74.15918,397.70618,53.372913,378.46115,41.572536,38.49002
209,truck,2,151.50797,400.33066,121.694885,366.3379,59.626144,67.985535
210,car,1,191.12901,666.2554,0.25804758,564.0387,381.74194,204.43335
210,truck,2,151.07175,400.3847,121.445465,366.66644,59.252563,67.43649
211,car,1,191.0,666.48157,0.0,563.9327,382.0,205.09784
211,truck,2,150.11821,400.52948,120.60923,366.9231,59.017967,67.21274
211,truck,2,150.11966,400.55774,120.24887,366.988,59.741592,67.139465
212,car,1,191.0,666.5764,0.0,563.7531,382.0,205.6466
212,truck,2,149.61069,400.41672,120.28199,367.0404,58.657402,66.752625
212,truck,2,149.67175,400.57376,120.00676,367.23328,59.329987,66.68097
213,car,1,191.18532,666.4193,0.37063253,564.11584,381.62936,204.607
213,truck,2,148.56764,400.37393,119.35756,367.1398,58.420166,66.46826
213,truck,14,63.838573,398.24344,40.287315,377.3499,47.102516,41.78705
214,car,1,191.18448,666.2294,0.36894175,563.9038,381.63107,204.65106
214,truck,2,147.82172,400.42267,118.77382,367.35345,58.09581,66.13846
214,truck,14,61.55363,398.4467,36.939247,377.41864,49.228767,42.05609
215,car,1,191.0,666.25977,0.0,563.5568,382.0,205.40594
215,truck,2,147.02086,400.2821,118.06794,367.2968,57.90583,65.97061
215,truck,14,58.817047,398.43365,32.58192,376.70917,52.47025,43.448975
216,car,1,191.0,666.4003,0.0,563.2679,382.0,206.2649
216,truck,2,146.40947,400.15668,117.56129,367.27008,57.696373,65.77319
216,truck,14,56.43576,398.5276,28.76195,376.16736,55.347626,44.72046
217,car,1,191.0,666.9231,0.0,563.6119,382.0,206.6225
217,truck,2,145.08684,399.73413,116.27752,366.85284,57.618645,65.76254
217,truck,14,51.416805,399.05707,22.192879,376.08777,58.447853,45.93857
218,car,1,191.0,666.85706,0.0,563.9805,382.0,205.75311
218,truck,2,144.032,399.44608,115.40693,366.74203,57.250145,65.40808
218,truck,14,48.360725,399.1054,17.745153,375.54837,61.23114,47.114105
218,truck,14,48.434696,388.44098,9.512214,353.5688,77.84496,69.744385
219,car,1,191.30118,666.44025,0.76472974,564.09064,381.0729,204.69922
219,truck,2,142.95723,399.06696,114.46035,366.47665,56.993767,65.18063
219,truck,14,46.89133,398.5244,15.232572,374.4572,63.317516,48.13437
219,truck,14,47.298332,387.73938,8.488617,352.9285,77.61943,69.621796
220,car,1,191.2961,665.7433,1.3882694,563.78845,379.81564,203.9096
220,truck,2,141.76959,398.7444,113.4011,366.28763,56.73699,64.91348
220,truck,14,44.211212,398.3684,11.264546,373.65665,65.89333,49.423523
221,car,1,191.31287,665.8966,1.8098147,564.23346,379.0061,203.32635
221,truck,2,139.80989,398.2411,111.73567,366.0854,56.148438,64.31137
221,car,34,11.339814,420.1764,2.2388334,401.5983,18.201962,37.15622
221,truck,14,40.658375,386.61792,0.0,349.8369,81.31675,73.56204
222,car,1,191.34534,665.7031,1.9443612,564.1616,378.80194,203.08301
222,truck,2,138.12524,397.89548,110.37516,366.0555,55.50016,63.67993
222,car,34,13.135568,416.96985,3.146094,396.71158,19.978947,40.51651
222,truck,14,38.97771,386.14697,0.0,349.0432,77.95542,74.20749
222,truck,14,40.473125,395.61026,4.463574,368.11752,72.019104,54.985474
223,car,1,191.35086,665.887,1.6400964,564.2158,379.42154,203.3424
223,truck,2,136.85779,397.78375,109.352844,366.16,55.009872,63.247498
223,car,34,14.744792,419.42804,5.78232,401.67282,17.924944,35.510468
223,truck,14,38.376358,386.0744,0.0,347.9081,76.752716,76.33255
223,truck,14,36.97915,395.5545,1.0664418,367.87808,71.82542,55.352875
224,car,1,191.3624,665.8799,1.7066507,564.29065,379.3115,203.17847
224,truck,2,135.71217,398.02325,108.54056,366.7701,54.34323,62.506317
224,car,34,16.28587,417.3155,5.4831934,396.28275,21.60535,42.06546
224,truck,14,37.174427,385.04883,0.0,347.22043,74.348854,75.6568
225,car,1,191.36168,665.5731,2.0630114,564.2555,378.59732,202.63531
225,truck,2,133.93063,398.07556,107.03671,367.17023,53.78784,61.81064
225,car,34,19.211594,417.8994,7.982303,396.8719,22.45858,42.055084
225,truck,14,35.689713,384.2054,0.0,346.58008,71.379425,75.25067
226,car,1,191.35559,665.0952,1.9563941,563.7768,378.7984,202.63678
226,truck,2,132.68695,397.98376,106.03282,367.39285,53.308243,61.181793
226,car,34,20.938229,417.53934,9.18031,396.49155,23.515835,42.09558
226,truck,14,32.995384,393.40915,0.0,364.98886,65.99077,56.840576
227,car,1,191.34793,665.0309,2.3798263,564.04236,377.93622,201.97699
227,truck,2,131.92238,397.93274,105.527596,367.65643,52.789574,60.552643
227,truck,14,36.222492,387.82584,0.0,345.41345,72.444984,84.82477
228,car,1,191.37189,664.5301,2.8571067,563.91187,377.02957,201.23645
228,truck,2,131.49521,398.07806,105.22459,367.97714,52.541252,60.201874
228,truck,14,34.842785,386.99957,0.0,345.04022,69.68557,83.91867
228,car,34,24.531345,415.4313,11.609149,393.79498,25.84439,43.272644
229,car,1,191.34895,665.13025,1.1885935,563.59863,380.3207,203.06317
229,truck,2,130.83182,398.06763,104.783676,368.2641,52.096268,59.607025
229,truck,14,34.93054,388.66498,0.0,343.6447,69.86108,90.04053
230,car,1,191.34367,665.4113,1.4767902,564.08484,379.73376,202.65295
230,truck,2,130.12296,397.85553,104.25824,368.30725,51.72943,59.09659
230,truck,2,130.4434,397.97244,104.12979,368.40912,52.627228,59.126648
231,car,1,191.3439,665.55615,1.5479418,564.3122,379.59192,202.48798
231,truck,2,129.8944,397.78693,104.062935,368.31497,51.66291,58.94394
231,truck,2,130.31216,397.9552,104.01974,368.41547,52.58486,59.0795
232,car,1,191.34222,665.35974,1.8337697,564.3366,379.0169,202.04626
232,truck,2,129.27415,397.25543,103.83178,368.25745,50.884758,57.99597
232,truck,2,129.61478,397.4799,103.59297,368.23404,52.043625,58.4917
232,truck,14,38.16152,386.95197,0.0,339.1234,76.32304,95.657104
233,car,1,191.32094,665.0974,1.6000355,564.00183,379.4418,202.19116
233,truck,2,128.95291,396.9215,103.79411,368.2214,50.31761,57.400238
233,truck,14,36.815876,400.40814,3.077278,366.51044,67.477196,67.79538
234,car,1,191.34477,665.0587,1.8941104,564.1791,378.90134,201.75922
234,truck,2,128.84604,396.5979,103.91439,368.15384,49.863304,56.888153
235,car,1,191.36499,665.00354,2.0771484,564.29065,378.57568,201.42572
235,truck,2,129.45789,396.21124,104.9574,368.14975,49.00096,56.122986
236,car,1,191.38608,664.9479,2.3232763,564.44855,378.1256,200.9986
237,car,1,191.3822,665.2583,1.9502065,564.614,378.86398,201.28857
238,car,1,191.3873,665.0432,2.4101136,564.7475,377.95438,200.59137
239,car,1,191.39867,665.016,1.5912582,564.29584,379.6148,201.4403
239,car,41,76.326225,413.34674,6.0293117,383.77426,140.59383,59.144928
240,car,1,191.37782,665.2132,1.5731163,564.54144,379.6094,201.3435
241,car,1,191.37717,665.3265,2.4005241,565.2145,377.95328,200.224
242,car,1,191.36095,665.6716,1.9923006,565.41003,378.7373,200.52307
243,car,1,191.36002,665.973,1.0860668,565.22253,380.5479,201.50092
244,car,1,191.12814,666.1647,0.2562675,564.9304,381.74374,202.46844
245,car,1,191.35635,665.8517,1.0220782,565.0627,380.66855,201.57794
246,car,1,191.37975,665.3809,1.5364935,564.9117,379.6865,200.93848
247,car,1,191.38835,665.42346,1.8183012,565.1661,379.1401,200.51483
248,car,1,191.35765,665.50696,1.7526069,565.28876,379.21008,200.43646
248,car,41,113.213615,423.03055,30.3602,387.20584,165.70683,71.649414
