frame,class,id,x_center,y_center,x,y,w,h
194,car,1,191.0,660.0325012207031,0.0,563.49664,382.0,193.07172
194,car,37,100.65853500366212,390.4134216308594,82.71417,369.76837,35.888725,41.2901
196,car,5,154.7593650817871,402.96946716308594,124.204185,368.00928,61.11036,69.92038
196,car,1,190.96970188617703,659.5109558105469,1.2365934,563.8847,379.46622,191.2525
196,car,37,96.5053939819336,390.6645050048828,78.01865,369.49963,36.973495,42.329742
198,car,5,154.3881721496582,402.69895935058594,123.86126,367.83157,61.053825,69.73477
198,car,1,190.9414752870798,659.9862365722656,0.19776191,563.9266,381.48743,192.11932
198,car,37,94.54922103881836,390.7031555175781,75.57231,369.15198,37.95382,43.102356
200,car,5,154.1261100769043,401.6910552978516,123.27239,366.41467,61.707436,70.552765
200,car,1,190.9952175021172,659.8413696289062,0.8859951,564.1647,380.21844,191.3534
200,car,37,91.42673873901369,390.1995391845703,71.08067,367.38647,40.69213,45.62613
202,car,5,154.0070037841797,401.69480895996094,123.30463,366.54086,61.404755,70.30789
202,car,1,191.02858901023865,659.1519470214844,1.9033296,564.0899,378.25052,190.12408
204,car,5,153.51707077026367,400.5422058105469,122.89538,365.32672,61.243385,70.43097
204,car,1,191.0729024410248,658.2536926269531,3.6623342,564.3444,374.82114,187.81854
204,car,37,84.85656929016113,389.4984436035156,62.51472,364.94025,44.683697,49.116394
206,car,5,152.93068313598633,399.9810180664063,123.1816,365.71594,59.49816,68.53015
206,car,1,191.05557870864868,658.9236145019531,3.1967683,565.1865,375.71762,187.47418
206,car,37,82.13354301452637,389.7182922363281,58.92348,364.41553,46.420124,50.60553
208,car,5,152.31341934204102,399.5345764160156,122.66975,365.35266,59.287346,68.36383
208,car,1,191.0,660.6517639160156,0.0,564.9535,382.0,191.39655
208,car,37,78.24498748779297,388.99903869628906,53.476173,362.34085,49.53763,53.316376
210,car,5,150.9908103942871,400.0789031982422,121.63694,366.27173,58.70774,67.61435
210,car,1,191.1140854358673,659.7915954589844,1.0521042,564.87476,380.12396,189.83368
210,car,37,74.32653999328613,392.5147247314453,50.71207,367.69543,47.22894,49.63858
212,car,5,149.72814178466797,399.9273681640625,120.53459,366.30084,58.3871,67.25305
212,car,1,191.0,658.9502563476562,0.0,563.39526,382.0,191.10999
212,car,37,69.00701904296875,391.0137023925781,41.761032,363.68475,54.491974,54.657898
214,car,5,147.86981201171875,399.8619537353516,118.78264,366.4617,58.174347,66.80051
214,car,1,191.0840494632721,658.8346252441406,0.9586222,563.79675,380.25085,190.07574
214,car,37,61.74533271789551,389.0282440185547,30.838367,358.13892,61.81393,61.778656
216,car,5,146.38907623291016,399.5394287109375,117.29906,365.94043,58.18004,67.198
216,car,1,191.0,658.8401489257812,0.0,563.0181,382.0,191.64404
216,car,37,56.11538124084473,396.418197631836,30.096935,371.7641,52.036892,49.308197
218,car,5,143.72328186035156,398.9959259033203,114.85939,365.75336,57.727783,66.48514
218,car,1,191.0,660.4487609863281,0.0,564.3563,382.0,192.18488
218,car,37,50.0443172454834,389.4606170654297,16.047518,357.4687,67.9936,63.983856
220,car,5,141.9104461669922,398.2158203125,113.88977,366.01743,56.04135,64.39679
220,car,1,191.0,660.3502807617188,0.0,564.20593,382.0,192.2887
220,car,37,47.39499855041504,395.9335021972656,19.078938,370.1365,56.632122,51.593994
222,car,5,138.05103302001953,397.5563354492188,110.21626,365.3525,55.66954,64.40765
222,car,1,191.39238327741623,660.7974548339844,0.7847783,565.2157,381.2152,191.16351
222,car,37,40.56509590148926,398.5887451171875,13.53252,375.15735,54.06515,46.862793
222,car,41,12.858971551060677,419.4440612792969,0.12910838,398.8085,25.459726,41.27112
224,car,5,135.7987937927246,397.98291015625,108.49479,366.3247,54.60801,63.316406
224,car,1,191.00878858566284,659.2487487792969,3.9045253,565.8177,374.20853,186.86212
224,car,41,16.54497241973877,417.33404541015625,3.848755,397.03043,25.392435,40.60724
224,car,37,34.05069923400879,394.7056274414063,7.767681,368.1853,52.566036,53.04065
226,car,5,133.3333740234375,398.0923767089844,106.78529,367.40247,53.09616,61.37982
226,car,1,191.0394742488861,658.3397216796875,2.5508115,564.41187,376.97733,187.85571
226,car,41,20.463595390319824,417.7961730957031,6.7906294,396.8122,27.345932,41.967957
226,car,37,29.89053440093994,396.0606689453125,3.6496038,369.86813,52.48186,52.38507
228,car,5,131.58393096923828,397.8963928222656,105.710724,368.1589,51.746414,59.474976
228,car,41,25.30729007720948,415.7724304199219,9.5718975,393.40662,31.470785,44.73163
228,car,1,191.0093299075961,661.2225036621094,0.018653028,565.7969,381.98135,190.85126
230,car,5,129.85857772827148,397.5838470458984,104.61294,368.63635,50.49128,57.89499
230,car,41,26.66530132293701,414.2358703613281,8.199634,389.55984,36.931335,49.35205
230,car,1,191.2158501148224,662.0925598144531,1.2891228,567.4444,379.85345,189.29633
232,car,5,128.93169021606445,397.2558288574219,103.90548,368.51736,50.05242,57.47693
232,car,41,31.718804359436035,412.1531066894531,9.994006,385.1141,43.449596,54.078003
232,car,1,191.1434525847435,662.8760070800781,0.28691572,567.6643,381.71307,190.4234
234,car,1,191.38942033052444,661.9752502441406,0.7788399,566.88245,381.22116,190.18561
234,car,5,129.26713943481445,396.3822021484375,104.81751,368.11548,48.899254,56.533447
236,car,1,191.33239150047305,662.8375244140625,2.3121889,568.79626,378.0404,188.08252
240,car,1,191.41967713832847,663.3843078613281,1.1338495,568.8329,380.57166,189.10284
240,car,41,80.21054458618164,414.6118774414063,22.339062,385.99744,115.742966,57.22888
242,car,1,191.3752839565277,664.0494079589844,3.675882,571.0104,375.3988,186.07806
246,car,1,191.0,662.8486328125,0.0,568.2895,382.0,189.11829
248,car,1,191.0,662.2683410644531,0.0,567.15314,382.0,190.23041
248,car,41,113.31083297729492,422.4207305908203,38.465473,385.33047,149.69072,74.18051
244,car,1,191.3644307,663.6844199999999,2.4920557,570.22736,377.74475,186.91412
244,car,42,96.51290760853982,426.7889278264796,10.208758361061149,398.6770822810228,172.60829849495735,56.22369109091346
238,car,1,191.3672784,662.608125,1.4966134,568.25464,379.74133,188.70697
238,car,43,85.64497770330176,420.27209041713195,11.487338349912656,386.41009464646817,148.3152787067782,67.72399154132762
